"A_YEAR","B_COUNTRY","N_REGION_ISO","Q176","Q158","Q159","Q163","Q71","Q72","Q73","Q59","Q60","Q61","Q262","Q275","Q207","Q171","Q63","Q58","Q62","Q161","regions","Tech_convenience","Tech_future","Tech_impact","Tech_moral","Government","Political_party","Parliament","Neighborhood","Acquaintance","Stranger","Other_Nationality","Family","Other_Religion","Moral_uncertainty","Age","Education","Social_media_usage","Religious_service"
2017,840,840033,1,1,4,3,1,2,3,2,2,3,57,4,3,1,3,1,2,2,"South",1,4,3,9,4,3,2,3,3,2,2,4,3,10,57,4,3,1
2017,840,840043,8,7,8,3,2,3,2,3,3,2,56,4,3,1,2,1,3,4,"South",7,8,3,7,3,2,3,2,2,3,3,4,2,3,56,4,3,1
2017,840,840043,5,1,5,3,3,3,3,2,1,2,36,3,5,2,2,1,2,9,"South",1,5,3,2,2,2,2,3,4,3,3,4,3,6,36,3,5,2
2017,840,840005,4,9,10,3,3,3,3,2,2,3,22,5,1,7,3,2,3,6,"West",9,10,3,5,2,2,2,3,3,2,2,3,2,7,22,5,1,7
2017,840,840003,4,5,6,3,2,3,3,2,2,2,27,4,2,6,2,2,2,4,"West",5,6,3,7,3,2,2,3,3,3,3,3,3,7,27,4,2,6
2017,840,840009,1,10,10,3,3,4,4,4,2,4,23,5,1,2,3,4,3,5,"South",10,10,3,6,2,1,1,1,3,1,2,1,2,10,23,5,1,2
2017,840,840043,4,7,3,3,2,3,3,3,3,4,45,3,5,2,3,3,3,5,"South",7,3,3,6,3,2,2,2,2,1,2,2,2,7,45,3,5,2
2017,840,840027,5,5,7,4,3,4,4,2,2,4,20,3,1,6,3,3,3,4,"Midwest",5,7,4,7,2,1,1,3,3,1,2,2,2,6,20,3,1,6
2017,840,840003,7,6,6,4,3,3,3,2,2,2,35,3,1,7,2,2,2,5,"West",6,6,4,6,2,2,2,3,3,3,3,3,3,4,35,3,1,7
2017,840,840033,3,10,10,4,3,4,4,3,3,4,42,3,1,3,3,2,3,3,"South",10,10,4,8,2,1,1,2,2,1,2,3,2,8,42,3,1,3
2017,840,840032,1,5,7,4,4,4,4,2,1,2,21,4,1,3,1,1,1,10,"Northeast",5,7,4,1,1,1,1,3,4,3,4,4,4,10,21,4,1,3
2017,840,840035,4,6,6,4,2,3,3,2,2,3,56,3,1,6,2,1,2,6,"Midwest",6,6,4,5,3,2,2,3,3,2,3,4,3,7,56,3,1,6
2017,840,840032,5,5,8,4,4,4,4,2,2,3,69,5,1,2,2,2,2,5,"Northeast",5,8,4,6,1,1,1,3,3,2,3,3,3,6,69,5,1,2
2017,840,840021,5,4,4,4,3,3,3,3,2,4,22,3,2,6,3,1,3,5,"Northeast",4,4,4,6,2,2,2,2,3,1,2,4,2,6,22,3,2,6
2017,840,840023,4,4,3,4,3,4,4,2,1,4,36,6,5,5,2,2,3,3,"Midwest",4,3,4,8,2,1,1,3,4,1,3,3,2,7,36,6,5,5
2017,840,840018,4,4,7,4,4,4,4,4,3,4,31,3,2,2,4,3,3,5,"South",4,7,4,6,1,1,1,1,2,1,1,2,2,7,31,3,2,2
2017,840,840030,3,3,10,4,4,4,4,4,2,2,18,4,2,7,1,2,1,1,"Northeast",3,10,4,10,1,1,1,1,3,3,4,3,4,8,18,4,2,7
2017,840,840009,1,3,9,4,4,4,3,2,1,3,32,3,5,7,3,1,2,8,"South",3,9,4,3,1,1,2,3,4,2,2,4,3,10,32,3,5,7
2017,840,840035,1,3,3,4,4,4,4,2,2,3,41,7,4,1,2,3,2,9,"Midwest",3,3,4,2,1,1,1,3,3,2,3,2,3,10,41,7,4,1
2017,840,840043,5,5,5,4,3,3,3,3,2,4,25,4,1,6,2,1,3,4,"South",5,5,4,7,2,2,2,2,3,1,3,4,2,6,25,4,1,6
2017,840,840003,4,3,3,4,2,1,2,2,2,1,31,6,5,3,2,4,2,5,"West",3,3,4,6,3,4,3,3,3,4,3,1,3,7,31,6,5,3
2017,840,840005,2,4,3,4,4,4,3,3,3,4,51,4,5,1,3,2,3,4,"West",4,3,4,7,1,1,2,2,2,1,2,3,2,9,51,4,5,1
2017,840,840009,1,5,10,4,4,3,3,3,3,4,20,4,1,7,3,2,3,1,"South",5,10,4,10,1,2,2,2,2,1,2,3,2,10,20,4,1,7
2017,840,840043,10,4,3,4,2,3,3,2,1,2,65,7,1,1,1,2,2,5,"South",4,3,4,6,3,2,2,3,4,3,4,3,3,1,65,7,1,1
2017,840,840043,4,4,8,4,4,4,4,2,2,4,19,3,3,4,2,1,2,5,"South",4,8,4,6,1,1,1,3,3,1,3,4,3,7,19,3,3,4
2017,840,840043,5,1,3,4,4,4,4,2,2,4,31,3,5,5,4,3,3,3,"South",1,3,4,8,1,1,1,3,3,1,1,2,2,6,31,3,5,5
2017,840,840021,1,1,6,4,4,3,3,3,1,4,30,6,5,5,2,2,2,10,"Northeast",1,6,4,1,1,2,2,2,4,1,3,3,3,10,30,6,5,5
2017,840,840022,2,4,8,5,4,4,4,4,2,4,21,4,4,7,3,2,3,7,"Midwest",4,8,5,4,1,1,1,1,3,1,2,3,2,9,21,4,4,7
2017,840,840046,4,5,7,5,3,3,3,3,2,3,27,5,1,2,3,2,3,1,"South",5,7,5,10,2,2,2,2,3,2,2,3,2,7,27,5,1,2
2017,840,840009,10,10,10,5,3,3,3,2,2,3,19,4,3,3,2,2,2,8,"South",10,10,5,3,2,2,2,3,3,2,3,3,3,1,19,4,3,3
2017,840,840010,5,4,9,5,4,4,4,4,2,4,29,6,1,2,3,2,3,8,"South",4,9,5,3,1,1,1,1,3,1,2,3,2,6,29,6,1,2
2017,840,840042,6,5,5,5,4,3,3,2,2,4,25,6,1,2,2,2,2,7,"South",5,5,5,4,1,2,2,3,3,1,3,3,3,5,25,6,1,2
2017,840,840020,3,5,4,5,4,4,4,4,3,4,31,3,2,4,2,1,2,5,"South",5,4,5,6,1,1,1,1,2,1,3,4,3,8,31,3,2,4
2017,840,840042,5,5,5,5,2,3,3,2,3,4,51,3,5,6,4,2,4,7,"South",5,5,5,4,3,2,2,3,2,1,1,3,1,6,51,3,5,6
2017,840,840016,5,5,5,5,3,3,3,2,2,4,29,4,5,7,3,1,3,8,"Midwest",5,5,5,3,2,2,2,3,3,1,2,4,2,6,29,4,5,7
2017,840,840027,8,5,5,5,3,3,3,3,1,3,21,5,5,2,2,2,2,10,"Midwest",5,5,5,1,2,2,2,2,4,2,3,3,3,3,21,5,5,2
2017,840,840003,1,5,5,5,1,1,1,1,1,1,40,3,1,5,1,1,1,5,"West",5,5,5,6,4,4,4,4,4,4,4,4,4,10,40,3,1,5
2017,840,840043,4,5,5,5,2,3,3,3,2,3,29,3,1,7,3,2,3,7,"South",5,5,5,4,3,2,2,2,3,2,2,3,2,7,29,3,1,7
2017,840,840007,5,5,7,5,2,3,3,3,2,3,26,7,1,6,3,1,3,3,"Northeast",5,7,5,8,3,2,2,2,3,2,2,4,2,6,26,7,1,6
2017,840,840010,2,8,8,5,3,3,3,2,2,3,48,4,5,6,2,2,2,6,"South",8,8,5,5,2,2,2,3,3,2,3,3,3,9,48,4,5,6
2017,840,840005,2,5,9,5,3,3,3,3,2,3,31,4,1,6,2,1,2,7,"West",5,9,5,4,2,2,2,2,3,2,3,4,3,9,31,4,1,6
2017,840,840046,1,1,2,5,3,3,3,2,2,2,23,5,3,7,2,1,2,8,"South",1,2,5,3,2,2,2,3,3,3,3,4,3,10,23,5,3,7
2017,840,840036,5,3,6,5,3,3,3,3,3,4,28,2,3,6,3,2,3,5,"South",3,6,5,6,2,2,2,2,2,1,2,3,2,6,28,2,3,6
2017,840,840009,2,6,4,5,3,3,3,2,2,3,24,7,2,2,2,1,2,3,"South",6,4,5,8,2,2,2,3,3,2,3,4,3,9,24,7,2,2
2017,840,840013,5,5,5,5,2,3,3,3,2,3,30,5,5,1,2,2,2,5,"Midwest",5,5,5,6,3,2,2,2,3,2,3,3,3,6,30,5,5,1
2017,840,840049,5,5,5,5,3,4,3,2,1,2,46,4,5,4,2,2,2,5,"Midwest",5,5,5,6,2,1,2,3,4,3,3,3,3,6,46,4,5,4
2017,840,840014,2,4,4,5,3,4,4,2,2,4,43,4,3,7,2,1,2,6,"Midwest",4,4,5,5,2,1,1,3,3,1,3,4,3,9,43,4,3,7
2017,840,840009,6,5,5,5,3,3,3,3,2,3,25,3,4,6,3,1,3,5,"South",5,5,5,6,2,2,2,2,3,2,2,4,2,5,25,3,4,6
2017,840,840032,1,5,6,5,3,3,3,4,2,4,32,3,1,6,3,2,3,5,"Northeast",5,6,5,6,2,2,2,1,3,1,2,3,2,10,32,3,1,6
2017,840,840041,4,5,5,5,2,3,4,4,2,2,21,3,1,7,4,2,3,6,"Midwest",5,5,5,5,3,2,1,1,3,3,1,3,2,7,21,3,1,7
2017,840,840033,7,7,7,5,3,3,3,2,1,3,27,5,1,7,2,1,2,5,"South",7,7,5,6,2,2,2,3,4,2,3,4,3,4,27,5,1,7
2017,840,840009,5,5,6,5,4,3,3,3,2,4,60,3,1,3,3,2,3,5,"South",5,6,5,6,1,2,2,2,3,1,2,3,2,6,60,3,1,3
2017,840,840049,6,5,5,5,3,3,3,3,2,2,30,4,4,2,3,2,2,5,"Midwest",5,5,5,6,2,2,2,2,3,3,2,3,3,5,30,4,4,2
2017,840,840043,3,3,8,5,2,3,3,2,1,3,32,3,1,7,2,2,2,6,"South",3,8,5,5,3,2,2,3,4,2,3,3,3,8,32,3,1,7
2017,840,840035,5,5,7,5,2,3,3,2,1,2,68,3,2,6,2,1,1,6,"Midwest",5,7,5,5,3,2,2,3,4,3,3,4,4,6,68,3,2,6
2017,840,840032,6,5,5,5,4,3,3,4,2,4,30,4,4,2,2,2,2,5,"Northeast",5,5,5,6,1,2,2,1,3,1,3,3,3,5,30,4,4,2
2017,840,840033,2,4,4,5,3,3,3,3,1,2,31,3,1,4,1,2,1,4,"South",4,4,5,7,2,2,2,2,4,3,4,3,4,9,31,3,1,4
2017,840,840009,5,5,7,5,3,3,3,2,2,3,34,3,3,6,3,1,2,6,"South",5,7,5,5,2,2,2,3,3,2,2,4,3,6,34,3,3,6
2017,840,840018,5,4,5,5,3,3,3,2,2,3,29,4,1,2,2,1,2,5,"South",4,5,5,6,2,2,2,3,3,2,3,4,3,6,29,4,1,2
2017,840,840047,4,5,5,5,4,4,4,2,2,3,28,4,1,6,2,2,2,6,"West",5,5,5,5,1,1,1,3,3,2,3,3,3,7,28,4,1,6
2017,840,840042,3,5,10,5,4,4,4,3,2,3,41,4,1,4,2,3,2,5,"South",5,10,5,6,1,1,1,2,3,2,3,2,3,8,41,4,1,4
2017,840,840001,5,5,5,5,2,3,3,2,2,4,26,3,1,6,3,1,3,5,"South",5,5,5,6,3,2,2,3,3,1,2,4,2,6,26,3,1,6
2017,840,840015,5,6,4,5,2,2,2,2,2,3,24,3,2,7,3,2,2,6,"Midwest",6,4,5,5,3,3,3,3,3,2,2,3,3,6,24,3,2,7
2017,840,840024,6,5,4,5,4,4,4,3,3,4,42,3,5,3,4,2,3,5,"South",5,4,5,6,1,1,1,2,2,1,1,3,2,5,42,3,5,3
2017,840,840030,8,7,9,5,3,3,3,2,2,4,25,5,1,7,2,1,3,5,"Northeast",7,9,5,6,2,2,2,3,3,1,3,4,2,3,25,5,1,7
2017,840,840035,5,6,5,5,2,2,3,3,2,4,26,3,3,7,2,2,4,4,"Midwest",6,5,5,7,3,3,2,2,3,1,3,3,1,6,26,3,3,7
2017,840,840032,5,6,5,5,4,4,4,4,3,2,29,4,5,7,4,2,4,5,"Northeast",6,5,5,6,1,1,1,1,2,3,1,3,1,6,29,4,5,7
2017,840,840009,4,5,7,5,4,3,3,3,2,3,37,5,2,6,2,2,2,5,"South",5,7,5,6,1,2,2,2,3,2,3,3,3,7,37,5,2,6
2017,840,840009,1,4,4,5,4,4,4,4,2,4,39,4,5,1,4,2,4,4,"South",4,4,5,7,1,1,1,1,3,1,1,3,1,10,39,4,5,1
2017,840,840038,5,6,5,5,3,3,3,2,2,3,24,5,1,2,2,2,2,5,"Northeast",6,5,5,6,2,2,2,3,3,2,3,3,3,6,24,5,1,2
2017,840,840038,1,5,4,5,4,3,3,2,2,4,57,3,4,2,3,2,2,5,"Northeast",5,4,5,6,1,2,2,3,3,1,2,3,3,10,57,3,4,2
2017,840,840036,5,8,9,5,4,4,4,2,2,4,42,2,1,5,2,1,2,9,"South",8,9,5,2,1,1,1,3,3,1,3,4,3,6,42,2,1,5
2017,840,840017,3,5,4,5,4,3,3,3,3,3,23,5,1,2,3,2,3,5,"South",5,4,5,6,1,2,2,2,2,2,2,3,2,8,23,5,1,2
2017,840,840023,5,9,5,5,3,3,3,3,2,3,23,3,1,7,2,2,2,5,"Midwest",9,5,5,6,2,2,2,2,3,2,3,3,3,6,23,3,1,7
2017,840,840033,3,2,2,5,4,4,4,2,1,3,44,4,1,4,2,1,2,5,"South",2,2,5,6,1,1,1,3,4,2,3,4,3,8,44,4,1,4
2017,840,840009,2,2,2,5,4,4,4,4,4,4,39,3,1,7,4,2,4,5,"South",2,2,5,6,1,1,1,1,1,1,1,3,1,9,39,3,1,7
2017,840,840033,1,6,3,5,3,4,4,3,2,3,53,4,3,6,2,2,2,5,"South",6,3,5,6,2,1,1,2,3,2,3,3,3,10,53,4,3,6
2017,840,840035,5,5,5,5,3,3,3,2,2,3,49,3,1,3,2,2,2,5,"Midwest",5,5,5,6,2,2,2,3,3,2,3,3,3,6,49,3,1,3
2017,840,840015,5,5,5,5,3,3,3,2,2,3,30,5,1,4,2,1,2,5,"Midwest",5,5,5,6,2,2,2,3,3,2,3,4,3,6,30,5,1,4
2017,840,840044,1,5,4,5,4,4,4,3,1,4,22,3,1,7,2,2,2,3,"West",5,4,5,8,1,1,1,2,4,1,3,3,3,10,22,3,1,7
2017,840,840014,10,5,5,5,4,4,4,2,1,4,27,4,2,7,2,1,2,4,"Midwest",5,5,5,7,1,1,1,3,4,1,3,4,3,1,27,4,2,7
2017,840,840033,10,10,10,5,4,4,4,2,2,2,30,5,5,4,2,2,2,1,"South",10,10,5,10,1,1,1,3,3,3,3,3,3,1,30,5,5,4
2017,840,840005,5,5,3,5,3,3,4,2,2,3,51,4,1,7,2,1,2,1,"West",5,3,5,10,2,2,1,3,3,2,3,4,3,6,51,4,1,7
2017,840,840020,5,5,10,5,4,3,3,3,1,2,20,3,1,2,2,2,2,5,"South",5,10,5,6,1,2,2,2,4,3,3,3,3,6,20,3,1,2
2017,840,840032,1,5,4,5,4,3,4,3,3,4,24,5,1,7,3,2,3,5,"Northeast",5,4,5,6,1,2,1,2,2,1,2,3,2,10,24,5,1,7
2017,840,840043,6,3,5,5,4,3,3,2,2,3,38,3,1,5,2,1,2,7,"South",3,5,5,4,1,2,2,3,3,2,3,4,3,5,38,3,1,5
2017,840,840032,8,6,4,5,4,4,4,3,2,4,40,4,1,7,4,2,2,5,"Northeast",6,4,5,6,1,1,1,2,3,1,1,3,3,3,40,4,1,7
2017,840,840005,5,6,6,5,3,3,3,2,2,3,26,3,1,4,2,2,2,5,"West",6,6,5,6,2,2,2,3,3,2,3,3,3,6,26,3,1,4
2017,840,840043,5,10,10,5,3,3,2,2,2,4,38,3,1,2,2,1,2,10,"South",10,10,5,1,2,2,3,3,3,1,3,4,3,6,38,3,1,2
2017,840,840005,7,7,7,5,3,3,3,3,3,3,43,6,2,6,3,2,3,5,"West",7,7,5,6,2,2,2,2,2,2,2,3,2,4,43,6,2,6
2017,840,840013,5,5,5,5,3,3,3,4,3,4,22,4,1,5,3,1,3,5,"Midwest",5,5,5,6,2,2,2,1,2,1,2,4,2,6,22,4,1,5
2017,840,840043,5,7,5,5,3,3,3,3,3,4,32,6,1,4,3,2,3,6,"South",7,5,5,5,2,2,2,2,2,1,2,3,2,6,32,6,1,4
2017,840,840005,5,8,8,5,4,3,3,4,2,3,19,3,5,7,2,1,3,5,"West",8,8,5,6,1,2,2,1,3,2,3,4,2,6,19,3,5,7
2017,840,840018,3,4,5,5,2,4,4,2,2,3,57,4,5,7,2,2,2,5,"South",4,5,5,6,3,1,1,3,3,2,3,3,3,8,57,4,5,7
2017,840,840005,5,4,5,5,4,4,4,3,3,4,22,4,1,3,3,2,4,5,"West",4,5,5,6,1,1,1,2,2,1,2,3,1,6,22,4,1,3
2017,840,840025,5,8,8,5,3,4,3,3,2,2,30,4,2,7,1,2,1,4,"Midwest",8,8,5,7,2,1,2,2,3,3,4,3,4,6,30,4,2,7
2017,840,840035,10,4,3,5,3,4,4,2,3,4,29,3,5,1,2,1,2,8,"Midwest",4,3,5,3,2,1,1,3,2,1,3,4,3,1,29,3,5,1
2017,840,840007,10,5,5,5,3,4,3,2,3,4,43,3,1,2,2,1,2,5,"Northeast",5,5,5,6,2,1,2,3,2,1,3,4,3,1,43,3,1,2
2017,840,840005,5,7,7,5,3,3,3,2,2,2,30,5,1,7,2,1,2,5,"West",7,7,5,6,2,2,2,3,3,3,3,4,3,6,30,5,1,7
2017,840,840005,5,5,5,5,3,3,3,3,3,3,39,3,3,7,4,3,3,5,"West",5,5,5,6,2,2,2,2,2,2,1,2,2,6,39,3,3,7
2017,840,840043,5,7,8,5,4,3,3,2,2,3,37,4,1,3,2,1,2,5,"South",7,8,5,6,1,2,2,3,3,2,3,4,3,6,37,4,1,3
2017,840,840007,5,5,5,5,3,3,3,3,3,4,25,3,1,6,4,2,4,5,"Northeast",5,5,5,6,2,2,2,2,2,1,1,3,1,6,25,3,1,6
2017,840,840005,5,5,5,5,2,3,3,3,2,4,20,3,2,3,3,1,3,5,"West",5,5,5,6,3,2,2,2,3,1,2,4,2,6,20,3,2,3
2017,840,840032,6,10,10,5,3,4,4,4,3,4,42,6,1,6,2,1,4,6,"Northeast",10,10,5,5,2,1,1,1,2,1,3,4,1,5,42,6,1,6
2017,840,840009,5,5,5,5,3,3,3,2,2,3,36,4,4,6,2,1,2,5,"South",5,5,5,6,2,2,2,3,3,2,3,4,3,6,36,4,4,6
2017,840,840006,5,5,6,5,1,2,3,4,3,4,42,5,1,3,4,4,3,5,"West",5,6,5,6,4,3,2,1,2,1,1,1,2,6,42,5,1,3
2017,840,840003,5,10,10,5,4,4,4,3,2,3,35,4,1,6,3,2,2,1,"West",10,10,5,10,1,1,1,2,3,2,2,3,3,6,35,4,1,6
2017,840,840035,5,10,10,6,4,4,4,4,2,4,31,4,1,4,3,2,2,4,"Midwest",10,10,6,7,1,1,1,1,3,1,2,3,3,6,31,4,1,4
2017,840,840047,5,5,5,6,4,3,3,3,3,4,28,6,5,3,3,1,3,6,"West",5,5,6,5,1,2,2,2,2,1,2,4,2,6,28,6,5,3
2017,840,840013,6,6,6,6,4,4,4,2,2,3,36,3,2,6,3,2,2,6,"Midwest",6,6,6,5,1,1,1,3,3,2,2,3,3,5,36,3,2,6
2017,840,840035,2,7,8,6,3,4,4,2,2,3,62,3,2,6,4,2,3,8,"Midwest",7,8,6,3,2,1,1,3,3,2,1,3,2,9,62,3,2,6
2017,840,840038,7,5,5,6,3,3,3,2,2,3,46,3,5,7,2,1,2,5,"Northeast",5,5,6,6,2,2,2,3,3,2,3,4,3,4,46,3,5,7
2017,840,840049,3,5,5,6,4,4,4,2,1,3,37,4,1,2,2,1,2,5,"Midwest",5,5,6,6,1,1,1,3,4,2,3,4,3,8,37,4,1,2
2017,840,840035,2,6,5,6,3,3,3,2,2,3,21,4,1,1,2,1,2,10,"Midwest",6,5,6,1,2,2,2,3,3,2,3,4,3,9,21,4,1,1
2017,840,840017,4,5,5,6,4,4,4,3,2,4,21,6,1,7,3,2,3,4,"South",5,5,6,7,1,1,1,2,3,1,2,3,2,7,21,6,1,7
2017,840,840047,4,8,8,6,3,3,3,2,2,3,29,4,1,6,2,1,2,6,"West",8,8,6,5,2,2,2,3,3,2,3,4,3,7,29,4,1,6
2017,840,840017,4,5,6,6,4,3,4,3,2,3,33,4,1,7,2,2,2,5,"South",5,6,6,6,1,2,1,2,3,2,3,3,3,7,33,4,1,7
2017,840,840013,6,6,6,6,4,4,4,2,1,3,37,6,4,7,2,1,2,6,"Midwest",6,6,6,5,1,1,1,3,4,2,3,4,3,5,37,6,4,7
2017,840,840043,10,7,10,6,4,4,4,2,1,3,70,3,5,1,2,1,1,4,"South",7,10,6,7,1,1,1,3,4,2,3,4,4,1,70,3,5,1
2017,840,840035,3,8,8,6,3,3,3,3,1,2,30,6,1,2,2,1,2,6,"Midwest",8,8,6,5,2,2,2,2,4,3,3,4,3,8,30,6,1,2
2017,840,840033,6,5,6,6,4,3,3,2,1,2,19,4,2,2,2,1,2,5,"South",5,6,6,6,1,2,2,3,4,3,3,4,3,5,19,4,2,2
2017,840,840035,1,3,5,6,4,3,3,2,2,3,60,3,1,7,3,1,2,3,"Midwest",3,5,6,8,1,2,2,3,3,2,2,4,3,10,60,3,1,7
2017,840,840014,4,4,6,6,3,3,3,3,2,3,26,4,1,6,3,3,2,5,"Midwest",4,6,6,6,2,2,2,2,3,2,2,2,3,7,26,4,1,6
2017,840,840043,3,2,3,6,4,4,3,2,3,3,24,3,1,7,2,1,2,7,"South",2,3,6,4,1,1,2,3,2,2,3,4,3,8,24,3,1,7
2017,840,840032,5,10,8,6,1,4,4,2,2,4,55,3,5,7,4,1,4,7,"Northeast",10,8,6,4,4,1,1,3,3,1,1,4,1,6,55,3,5,7
2017,840,840022,4,4,4,6,2,3,3,2,1,4,33,4,2,4,3,2,3,6,"Midwest",4,4,6,5,3,2,2,3,4,1,2,3,2,7,33,4,2,4
2017,840,840017,5,6,5,6,2,3,3,1,2,3,39,3,1,7,1,1,1,10,"South",6,5,6,1,3,2,2,4,3,2,4,4,4,6,39,3,1,7
2017,840,840023,2,7,2,6,4,4,4,3,3,4,45,3,1,7,3,2,3,10,"Midwest",7,2,6,1,1,1,1,2,2,1,2,3,2,9,45,3,1,7
2017,840,840038,4,4,8,6,3,3,3,2,1,2,38,4,2,3,1,1,1,1,"Northeast",4,8,6,10,2,2,2,3,4,3,4,4,4,7,38,4,2,3
2017,840,840032,6,6,6,6,4,3,3,2,2,3,50,3,4,7,2,2,2,6,"Northeast",6,6,6,5,1,2,2,3,3,2,3,3,3,5,50,3,4,7
2017,840,840043,1,4,1,6,3,4,3,2,2,3,76,4,1,6,3,1,3,5,"South",4,1,6,6,2,1,2,3,3,2,2,4,2,10,76,4,1,6
2017,840,840003,5,7,7,6,3,3,3,3,2,3,20,4,5,7,2,1,2,4,"West",7,7,6,7,2,2,2,2,3,2,3,4,3,6,20,4,5,7
2017,840,840016,7,9,9,6,3,3,3,3,3,4,54,3,2,7,4,1,4,4,"Midwest",9,9,6,7,2,2,2,2,2,1,1,4,1,4,54,3,2,7
2017,840,840038,1,4,8,6,4,4,4,2,1,2,61,4,5,1,2,4,2,10,"Northeast",4,8,6,1,1,1,1,3,4,3,3,1,3,10,61,4,5,1
2017,840,840003,6,8,9,6,3,3,3,2,2,2,27,5,2,6,4,2,4,7,"West",8,9,6,4,2,2,2,3,3,3,1,3,1,5,27,5,2,6
2017,840,840038,1,6,7,6,3,3,3,1,2,3,49,3,1,7,3,1,3,5,"Northeast",6,7,6,6,2,2,2,4,3,2,2,4,2,10,49,3,1,7
2017,840,840043,8,7,6,6,3,4,3,2,1,2,38,4,4,1,1,2,2,2,"South",7,6,6,9,2,1,2,3,4,3,4,3,3,3,38,4,4,1
2017,840,840033,3,8,8,6,4,4,4,3,2,3,27,6,1,3,2,1,2,2,"South",8,8,6,9,1,1,1,2,3,2,3,4,3,8,27,6,1,3
2017,840,840025,5,7,9,6,2,3,2,1,1,3,59,4,1,2,2,1,2,4,"Midwest",7,9,6,7,3,2,3,4,4,2,3,4,3,6,59,4,1,2
2017,840,840009,5,7,6,6,2,3,3,3,2,3,27,4,2,3,3,1,3,5,"South",7,6,6,6,3,2,2,2,3,2,2,4,2,6,27,4,2,3
2017,840,840009,8,6,6,6,4,3,3,3,2,3,35,4,1,7,2,2,2,6,"South",6,6,6,5,1,2,2,2,3,2,3,3,3,3,35,4,1,7
2017,840,840043,3,4,4,6,3,2,2,2,1,3,18,4,1,2,2,1,2,9,"South",4,4,6,2,2,3,3,3,4,2,3,4,3,8,18,4,1,2
2017,840,840038,8,7,4,6,4,3,2,3,2,4,29,4,2,4,2,1,2,7,"Northeast",7,4,6,4,1,2,3,2,3,1,3,4,3,3,29,4,2,4
2017,840,840032,5,7,6,6,4,4,4,3,1,4,19,4,5,7,2,2,2,5,"Northeast",7,6,6,6,1,1,1,2,4,1,3,3,3,6,19,4,5,7
2017,840,840028,5,5,7,6,2,3,3,3,1,3,51,3,1,7,3,2,2,8,"West",5,7,6,3,3,2,2,2,4,2,2,3,3,6,51,3,1,7
2017,840,840005,9,8,9,6,3,3,3,2,2,3,26,4,1,6,2,1,2,1,"West",8,9,6,10,2,2,2,3,3,2,3,4,3,2,26,4,1,6
2017,840,840006,8,6,7,6,3,3,3,3,3,4,22,4,1,6,3,2,3,9,"West",6,7,6,2,2,2,2,2,2,1,2,3,2,3,22,4,1,6
2017,840,840012,4,7,4,6,3,3,4,2,2,2,23,6,5,5,3,1,2,2,"West",7,4,6,9,2,2,1,3,3,3,2,4,3,7,23,6,5,5
2017,840,840005,8,4,6,6,3,3,3,4,4,4,22,3,5,5,4,4,4,6,"West",4,6,6,5,2,2,2,1,1,1,1,1,1,3,22,3,5,5
2017,840,840009,6,6,6,6,4,3,3,2,2,3,40,4,3,6,2,1,2,7,"South",6,6,6,4,1,2,2,3,3,2,3,4,3,5,40,4,3,6
2017,840,840005,1,8,5,6,3,3,3,2,2,2,44,4,1,7,2,2,2,10,"West",8,5,6,1,2,2,2,3,3,3,3,3,3,10,44,4,1,7
2017,840,840005,5,6,6,6,4,3,4,3,3,3,37,4,1,6,3,2,3,5,"West",6,6,6,6,1,2,1,2,2,2,2,3,2,6,37,4,1,6
2017,840,840005,5,5,7,6,4,4,3,4,3,4,53,4,5,2,3,4,3,6,"West",5,7,6,5,1,1,2,1,2,1,2,1,2,6,53,4,5,2
2017,840,840033,5,8,9,7,4,3,4,2,2,3,36,3,1,6,2,2,2,6,"South",8,9,7,5,1,2,1,3,3,2,3,3,3,6,36,3,1,6
2017,840,840023,4,5,5,7,2,3,2,2,2,3,48,4,1,6,2,2,2,7,"Midwest",5,5,7,4,3,2,3,3,3,2,3,3,3,7,48,4,1,6
2017,840,840005,5,7,5,7,3,3,3,2,2,3,28,3,2,3,3,1,3,5,"West",7,5,7,6,2,2,2,3,3,2,2,4,2,6,28,3,2,3
2017,840,840049,4,5,8,7,4,4,3,3,3,4,37,3,2,6,3,2,3,5,"Midwest",5,8,7,6,1,1,2,2,2,1,2,3,2,7,37,3,2,6
2017,840,840043,5,7,7,7,3,3,3,2,2,3,56,4,3,5,3,2,3,5,"South",7,7,7,6,2,2,2,3,3,2,2,3,2,6,56,4,3,5
2017,840,840042,7,6,7,7,3,3,3,4,2,3,27,4,1,1,3,2,3,8,"South",6,7,7,3,2,2,2,1,3,2,2,3,2,4,27,4,1,1
2017,840,840033,6,5,5,7,3,3,3,2,2,2,46,6,1,2,2,1,2,4,"South",5,5,7,7,2,2,2,3,3,3,3,4,3,5,46,6,1,2
2017,840,840013,3,8,3,7,2,3,3,2,2,3,45,4,2,1,2,1,2,5,"Midwest",8,3,7,6,3,2,2,3,3,2,3,4,3,8,45,4,2,1
2017,840,840015,2,10,4,7,3,3,3,3,2,4,24,3,3,7,2,1,2,3,"Midwest",10,4,7,8,2,2,2,2,3,1,3,4,3,9,24,3,3,7
2017,840,840009,9,3,10,7,3,3,3,3,2,4,30,5,2,1,2,2,3,10,"South",3,10,7,1,2,2,2,2,3,1,3,3,2,2,30,5,2,1
